date,province,district,market,latitude,longitude,commodity,price,usdprice,year,month
8/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),246.5,0.8246,2024,8
8/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),248.7,0.832,2024,8
8/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),260.67,0.872,2024,8
8/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),258.75,0.8656,2024,8
8/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),218.75,0.7318,2024,8
8/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),267.92,0.8963,2024,8
8/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),218.75,0.7318,2024,8
8/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),235,0.7862,2024,8
8/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),222,0.7427,2024,8
8/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),246.5,0.8246,2024,8
8/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (medium grain),222.22,0.7434,2024,8
8/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),247.35,0.8275,2024,8
8/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),246.5,0.8246,2024,8
8/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (medium grain),211,0.7059,2024,8
8/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),246.8,0.8256,2024,8
8/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),220,0.736,2024,8
8/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),272,0.9099,2024,8
8/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),214.25,0.7167,2024,8
8/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),244.06,0.8165,2024,8
8/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),265.15,0.887,2024,8
8/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (medium grain),220.62,0.7381,2024,8
8/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),247.5,0.828,2024,8
8/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220,0.736,2024,8
8/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),246.25,0.8238,2024,8
8/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),219,0.7326,2024,8
8/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),220.6,0.738,2024,8
8/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),218.55,0.7311,2024,8
8/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),218.95,0.7325,2024,8
8/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),258.8,0.8658,2024,8
8/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (medium grain),219.25,0.7335,2024,8
8/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),256.67,0.8586,2024,8
8/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),248.69,0.832,2024,8
8/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),237.33,0.794,2024,8
8/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),252,0.843,2024,8
9/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),257.8,0.8598,2024,9
9/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),230.12,0.7675,2024,9
9/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),240.96,0.8036,2024,9
9/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),224.5,0.7487,2024,9
9/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),230.97,0.7703,2024,9
9/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),246.88,0.8234,2024,9
9/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),265.83,0.8866,2024,9
9/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),226.67,0.756,2024,9
9/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (white),249.67,0.8327,2024,9
9/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),254.33,0.8482,2024,9
9/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),228.5,0.7621,2024,9
9/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (white),268.12,0.8942,2024,9
9/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),225.12,0.7508,2024,9
9/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),236.25,0.7879,2024,9
9/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),250,0.8338,2024,9
9/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),230.8,0.7697,2024,9
9/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),268,0.8938,2024,9
9/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),220,0.7337,2024,9
9/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),232.92,0.7768,2024,9
9/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),222,0.7404,2024,9
9/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),238.67,0.796,2024,9
9/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (medium grain),235.98,0.787,2024,9
9/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),244.05,0.8139,2024,9
9/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (medium grain),232.6,0.7757,2024,9
9/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),245.7,0.8194,2024,9
9/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (medium grain),227.93,0.7602,2024,9
9/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (white),245.4,0.8184,2024,9
9/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),225.07,0.7506,2024,9
9/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),246.8,0.8231,2024,9
9/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),217.78,0.7263,2024,9
9/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),234.15,0.7809,2024,9
9/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),265.4,0.8851,2024,9
9/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (medium grain),222.25,0.7412,2024,9
9/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),237.08,0.7907,2024,9
9/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),223.83,0.7465,2024,9
9/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),261.98,0.8737,2024,9
9/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),222.94,0.7435,2024,9
9/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),230,0.7671,2024,9
9/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),226.24,0.7545,2024,9
9/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),228.73,0.7628,2024,9
9/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),247.2,0.8244,2024,9
9/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),223.48,0.7453,2024,9
9/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),245.7,0.8194,2024,9
9/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),251.04,0.8372,2024,9
9/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (medium grain),230.82,0.7698,2024,9
9/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),246.65,0.8226,2024,9
9/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),220.6,0.7357,2024,9
9/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),232.4,0.7751,2024,9
9/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),237.5,0.7921,2024,9
9/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),247.65,0.8259,2024,9
10/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),230.5,0.786,2024,10
10/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),236.5,0.8065,2024,10
10/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),224.5,0.7655,2024,10
10/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),230.38,0.7856,2024,10
10/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),242.5,0.8269,2024,10
10/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),241.54,0.8236,2024,10
10/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),225,0.7672,2024,10
10/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (white),235.83,0.8042,2024,10
10/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),243.95,0.8319,2024,10
10/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),221.25,0.7544,2024,10
10/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),235.21,0.802,2024,10
10/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),227.92,0.7772,2024,10
10/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),240,0.8184,2024,10
10/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),224.25,0.7647,2024,10
10/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),254.58,0.8681,2024,10
10/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),221,0.7536,2024,10
10/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),239.25,0.8158,2024,10
10/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),241.62,0.8239,2024,10
10/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),244.25,0.8329,2024,10
10/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (medium grain),229.85,0.7838,2024,10
10/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),241.45,0.8233,2024,10
10/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (medium grain),237.53,0.8099,2024,10
10/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),238.68,0.8139,2024,10
10/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),238.25,0.8124,2024,10
10/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),221.31,0.7547,2024,10
10/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),230.62,0.7864,2024,10
10/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (medium grain),233.96,0.7978,2024,10
10/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),257.52,0.8781,2024,10
10/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),260,0.8866,2024,10
10/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (medium grain),232.5,0.7928,2024,10
10/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),234.83,0.8008,2024,10
10/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),228.75,0.78,2024,10
10/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),241.25,0.8226,2024,10
10/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),223.33,0.7616,2024,10
10/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),246.67,0.8411,2024,10
10/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),230,0.7843,2024,10
10/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),225.25,0.7681,2024,10
10/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),228.69,0.7798,2024,10
10/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),240,0.8184,2024,10
10/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),227.15,0.7746,2024,10
10/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),240.94,0.8216,2024,10
10/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),245.36,0.8367,2024,10
10/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),220.75,0.7527,2024,10
10/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),230,0.7843,2024,10
10/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),235,0.8013,2024,10
11/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),240,0.821,2024,11
11/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),239,0.8175,2024,11
11/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),244.38,0.8359,2024,11
11/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),231.67,0.7925,2024,11
11/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),251.35,0.8598,2024,11
11/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (medium grain),231.06,0.7904,2024,11
11/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),239.33,0.8187,2024,11
11/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),235,0.8039,2024,11
11/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (medium grain),238,0.8141,2024,11
11/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),244,0.8346,2024,11
11/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),232.67,0.7959,2024,11
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),237.5,0.8124,2024,11
11/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),242.71,0.8302,2024,11
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),230.67,0.789,2024,11
11/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),240.44,0.8225,2024,11
11/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),234.38,0.8017,2024,11
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),244.17,0.8352,2024,11
11/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),238.89,0.8172,2024,11
11/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),242.75,0.8304,2024,11
11/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),243.25,0.8321,2024,11
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (medium grain),238.98,0.8175,2024,11
11/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (white),242.85,0.8307,2024,11
11/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),238.07,0.8143,2024,11
11/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),249,0.8517,2024,11
11/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),223,0.7628,2024,11
11/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),231.67,0.7925,2024,11
11/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (medium grain),240.55,0.8228,2024,11
11/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),257.02,0.8792,2024,11
11/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),245,0.8381,2024,11
11/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),238.33,0.8153,2024,11
11/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),232,0.7936,2024,11
11/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),233.33,0.7982,2024,11
11/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),245,0.8381,2024,11
11/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),231.67,0.7925,2024,11
11/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),235.56,0.8058,2024,11
11/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),242.5,0.8295,2024,11
11/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),249.38,0.853,2024,11
11/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),233.96,0.8003,2024,11
11/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),241.06,0.8246,2024,11
11/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),245,0.8381,2024,11
11/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),244.29,0.8356,2024,11
11/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),240,0.821,2024,11
11/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (medium grain),230.17,0.7873,2024,11
11/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),239.67,0.8198,2024,11
11/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (medium grain),235.57,0.8058,2024,11
11/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),242.87,0.8308,2024,11
12/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),240.4,0.8031,2024,12
12/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),248.4,0.8298,2024,12
12/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),234.83,0.7845,2024,12
12/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),244.53,0.8169,2024,12
12/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),241.67,0.8073,2024,12
12/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (white),250,0.8351,2024,12
12/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),255.88,0.8548,2024,12
12/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),251.25,0.8393,2024,12
12/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),237,0.7917,2024,12
12/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (white),242,0.8084,2024,12
12/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (medium grain),247.2,0.8258,2024,12
12/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),249.28,0.8327,2024,12
12/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),245.5,0.8201,2024,12
12/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),244.22,0.8158,2024,12
12/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (white),246.1,0.8221,2024,12
12/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),234.13,0.7821,2024,12
12/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),241.53,0.8068,2024,12
12/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),240,0.8017,2024,12
12/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),246.15,0.8222,2024,12
12/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),254.69,0.8508,2024,12
12/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),239.07,0.7986,2024,12
12/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),244.17,0.8156,2024,12
12/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),245.2,0.8191,2024,12
12/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (medium grain),243.73,0.8142,2024,12
12/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),245.72,0.8208,2024,12
12/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),246.12,0.8222,2024,12
12/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (medium grain),248.39,0.8298,2024,12
12/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (medium grain),246.68,0.824,2024,12
12/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),245.95,0.8216,2024,12
12/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),239.2,0.799,2024,12
12/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),252,0.8418,2024,12
12/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),230,0.7683,2024,12
12/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (medium grain),243.85,0.8146,2024,12
12/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),252.93,0.8449,2024,12
12/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (medium grain),244.17,0.8156,2024,12
12/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),248.67,0.8307,2024,12
12/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),243.33,0.8129,2024,12
12/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),240,0.8017,2024,12
12/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),258.89,0.8648,2024,12
12/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),253.33,0.8463,2024,12
12/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),240,0.8017,2024,12
12/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),240,0.8017,2024,12
12/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),245.56,0.8203,2024,12
12/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (white),241.67,0.8073,2024,12
12/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),253.25,0.846,2024,12
