date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,58.75,0.1879
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1190,3.8056
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2085,6.6677
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2400,7.6751
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1027.5,3.2859
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1145,3.6617
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1030,3.2939
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1077.5,3.4458
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,pulses and nuts,Lentils,KG,actual,Retail,LKR,321.5,1.0281
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Bananas,KG,actual,Retail,LKR,175,0.5596
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,64,0.2047
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,298,0.953
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,312.5,0.9994
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Papaya,KG,actual,Retail,LKR,149.5,0.4781
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,644,2.0595
2/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,763.5,2.4416
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,159,0.5085
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,0.7035
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,cereals and tubers,Rice (white),KG,actual,Retail,LKR,264.17,0.8448
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,58.38,0.1867
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2025,6.4759
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,925,2.9581
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1433.33,4.5837
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2766.67,8.8477
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1107.5,3.5417
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1073,3.4314
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,950,3.0381
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,Lentils,KG,actual,Retail,LKR,318.19,1.0175
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Bananas,KG,actual,Retail,LKR,194.58,0.6223
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Carrots,KG,actual,Retail,LKR,799.58,2.557
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,82.5,0.2638
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,387.82,1.2402
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,352.67,1.1278
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Papaya,KG,actual,Retail,LKR,234.82,0.7509
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,635,2.0307
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,260.08,0.8317
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,743.33,2.3771
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,191,0.6108
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (white),KG,actual,Retail,LKR,253.25,0.8099
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,57.7,0.1845
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1912.5,6.1161
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1350,4.3172
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1533.33,4.9035
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2100,6.7157
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1233.33,3.9441
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1008.33,3.2246
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1875,5.9962
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1160.83,3.7123
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1135,3.6297
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Beans,KG,actual,Retail,LKR,859.17,2.7476
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1110,3.5497
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1093.75,3.4978
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,551,1.7621
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,78,0.2494
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,385,1.2312
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,401.5,1.284
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,616.67,1.9721
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,316,1.0106
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,317,1.0138
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,801.5,2.5632
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,189.5,0.606
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,395,1.2632
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,0.7035
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1983.33,6.3426
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1203.12,3.8475
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,979.17,3.1313
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1500,4.7969
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,883.33,2.8249
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1941.67,6.2094
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1167.5,3.7336
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1102.5,3.5257
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,pulses and nuts,Beans,KG,actual,Retail,LKR,788.88,2.5228
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1220.83,3.9042
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1125,3.5977
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,pulses and nuts,Lentils,KG,actual,Retail,LKR,349.12,1.1165
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Bananas,KG,actual,Retail,LKR,191.58,0.6127
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,633.12,2.0247
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,90,0.2878
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,355.88,1.1381
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,431.38,1.3795
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Papaya,KG,actual,Retail,LKR,193.75,0.6196
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,389.17,1.2445
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,189.5,0.606
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,395,1.2632
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,0.7035
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Rice (white),KG,actual,Retail,LKR,260,0.8315
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,57.77,0.1848
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1203.12,3.8475
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1500,4.7969
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2391.67,7.6484
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1306.67,4.1787
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,883.33,2.8249
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1167.5,3.7336
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1102.5,3.5257
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Beans,KG,actual,Retail,LKR,788.88,2.5228
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1220.83,3.9042
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1125,3.5977
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Lentils,KG,actual,Retail,LKR,349.12,1.1165
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Bananas,KG,actual,Retail,LKR,191.58,0.6127
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,633.12,2.0247
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Carrots,KG,actual,Retail,LKR,764.12,2.4436
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,90,0.2878
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,355.88,1.1381
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,431.38,1.3795
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Papaya,KG,actual,Retail,LKR,193.75,0.6196
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,282.71,0.9041
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,332.75,1.0641
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,195,0.6236
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,444.88,1.4227
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,56.09,0.1794
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2200,7.0355
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1117.5,3.5737
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,893.75,2.8582
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1206.25,3.8575
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2378.12,7.6051
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,821.88,2.6283
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Lentils,KG,actual,Retail,LKR,322.75,1.0321
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Bananas,KG,actual,Retail,LKR,188.5,0.6028
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,586,1.874
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,78.69,0.2516
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,389,1.244
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,401,1.2824
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,372.5,1.1912
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Papaya,KG,actual,Retail,LKR,215,0.6876
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,475,1.519
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,405.67,1.2973
2/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,398,1.2728
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,172.5,0.5516
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,211.5,0.6764
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (white),KG,actual,Retail,LKR,255.4,0.8168
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,61.2,0.1957
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1870,5.9802
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1125,3.5977
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1874,5.993
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1125,3.5977
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,822,2.6287
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1054.83,3.3733
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Beans,KG,actual,Retail,LKR,426,1.3623
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,877.5,2.8062
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Lentils,KG,actual,Retail,LKR,317,1.0138
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Bananas,KG,actual,Retail,LKR,127.5,0.4077
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,479,1.5318
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Carrots,KG,actual,Retail,LKR,737.5,2.3585
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,61,0.1951
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,375.58,1.2011
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,221,0.7067
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Papaya,KG,actual,Retail,LKR,165.5,0.5293
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,570,1.8228
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,190,0.6076
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,714,2.2833
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,180.25,0.5764
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (white),KG,actual,Retail,LKR,243.8,0.7797
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,58.4,0.1868
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2463,7.8766
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1152.5,3.6856
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1509.5,4.8273
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1110.5,3.5513
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,838,2.6799
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,992.5,3.174
